Days for shipment (scheduled),Order Region,order month,Order Status,order hour,order day,city risk score,category risk score,Shipping Mode,Market,Order Item Total,actual_late_risk,predicted_late_risk
1,13,12,2,5,1,1.0,0.5474660586589284,0,3,-0.4636459861262653,1,1
4,22,7,0,11,2,0.5120828538550057,0.5453419768373516,3,1,0.5487383852086646,0,0
4,3,4,5,19,6,0.3532934131736527,0.5455669122890421,3,2,-0.7339650023017754,0,1
4,22,7,7,2,3,0.56,0.5497128426540671,3,1,-0.5958482009789319,1,0
4,7,12,7,16,3,0.6136363636363636,0.5474660586589284,3,3,0.41070496877169504,0,0
4,13,11,7,14,5,0.7101449275362319,0.5453419768373516,3,3,0.34889397323819293,1,1
4,3,2,6,22,1,0.6014492753623188,0.5492640692640692,3,2,1.24015547679083,0,0
4,21,8,7,10,0,0.5230352303523035,0.5480694980694981,3,4,-0.025970645867454997,0,1
4,7,11,6,23,5,0.4,0.5492640692640692,3,3,1.2068341773147726,0,0
4,22,9,2,19,3,0.5946843853820598,0.5515294974508376,3,1,-0.8657507391471825,1,1
4,22,9,2,22,0,0.38317757009345793,0.5492640692640692,3,1,1.4734045731232333,1,0
4,17,8,8,5,5,0.5151515151515151,0.5474660586589284,3,1,-0.10977382067789801,0,0
4,20,12,2,7,1,0.522207267833109,0.5474660586589284,3,3,-0.05979187146381162,0,0
2,20,11,2,21,3,0.5377358490566038,0.5492640692640692,2,3,1.7732962684077516,0,1
4,13,10,2,2,1,0.5294117647058824,0.5449667654360535,3,3,0.9735016960964957,0,0
4,9,12,6,14,1,0.43450479233226835,0.5449667654360535,3,0,1.6731656010408635,0,0
4,10,11,1,7,6,0.3783783783783784,0.5599173553719008,3,1,2.2805296172298726,1,0
4,12,4,5,14,3,0.5714285714285714,0.5449667654360535,3,2,1.7064869005169212,0,0
4,12,3,6,9,6,0.4473684210526316,0.5492640692640692,3,2,1.6233504207654923,1,0
4,3,2,7,12,2,0.5,0.5448619976625011,3,2,-0.4966340642772374,1,1
4,21,5,3,15,5,0.5443330763299923,0.5492640692640692,3,4,1.2068341773147726,1,1
2,11,4,1,2,4,0.5862068965517241,0.5492640692640692,2,3,1.6733323699795788,1,1
4,19,1,5,10,2,0.28125,0.5492640692640692,3,0,1.6400110705035211,0,0
4,19,10,2,1,3,0.35353535353535354,0.5497128426540671,3,0,0.7983983589833865,1,1
1,1,3,7,3,4,0.5575,0.5480694980694981,0,2,-0.15925584377168536,1,1
2,22,10,5,16,3,0.5,0.5067873303167421,2,1,10.720231692593023,1,0
4,3,1,7,15,6,0.4777777777777778,0.5474660586589284,3,2,-1.1319046251265428,0,0
2,22,7,1,7,2,0.6142857142857143,0.5448619976625011,2,1,-0.6265871197383748,1,1
4,11,1,6,16,6,0.5168067226890757,0.5449667654360535,3,3,2.4311420333102087,1,0
4,17,8,1,20,5,0.41627906976744183,0.5480694980694981,3,1,0.07399325256071777,0,0
2,22,9,7,10,3,0.5268595041322314,0.5480694980694981,2,1,0.04900227795367459,1,1
4,13,3,6,13,2,0.5163934426229508,0.5448619976625011,3,3,-0.4749752329463198,0,0
4,21,6,1,1,3,0.0,0.5515294974508376,3,4,-1.242198108565398,0,0
4,3,3,1,23,0,0.5418060200668896,0.5474660586589284,3,2,0.30657590790901507,0,0
4,22,7,2,19,3,0.8166666666666667,0.5474660586589284,3,1,-0.7676195224364925,1,1
4,15,12,1,22,5,0.554670528602462,0.5474660586589284,3,3,-0.7093072483533917,1,0
4,10,8,6,8,6,0.575,0.5449667654360535,3,1,0.9735016960964957,0,0
4,3,4,2,11,0,0.5487804878048781,0.5474660586589284,3,2,0.02351137722633236,1,1
2,7,10,5,5,2,0.7,0.5696629213483146,2,3,-1.1798039931233755,1,1
4,3,5,2,18,1,0.4752851711026616,0.5553435114503816,3,2,0.9937443247168293,1,0
4,12,6,7,4,5,0.5852534562211982,0.5338541666666666,3,2,-0.6552434581135964,1,0
4,21,6,6,20,6,0.8,0.5453419768373516,3,4,0.5237474106016213,1,1
4,11,3,2,6,5,0.5652173913043478,0.5448619976625011,3,3,-0.5182928964411876,0,0
4,14,4,2,0,4,0.625,0.5449667654360535,3,4,0.7235919500260637,1,1
4,12,3,5,0,5,0.4558139534883721,0.5497128426540671,3,2,-0.5258734587506912,0,1
4,13,1,2,3,1,0.43103448275862066,0.5578512396694215,3,3,2.6672234092758744,1,1
2,10,6,6,10,3,0.5986394557823129,0.5455669122890421,2,1,0.4739321037053123,1,1
4,8,11,0,12,1,0.36363636363636365,0.5497128426540671,3,1,0.2336855653051391,0,0
4,3,4,6,17,6,0.639344262295082,0.5497128426540671,3,2,-1.07559161118511,0,1
2,18,6,5,9,5,1.0,0.5453419768373516,2,4,0.7236753349119374,1,1
2,21,6,1,17,0,0.5666666666666667,0.5453419768373516,2,4,0.47376546138753495,1,1
4,1,4,2,5,6,0.550429669832655,0.5448619976625011,3,2,-0.6265871197383748,0,0
4,20,1,6,19,3,0.5573770491803278,0.5448619976625011,3,3,-0.4533163374719007,0,0
4,15,3,6,15,0,0.554670528602462,0.5492640692640692,3,3,1.3067980757429454,0,0
4,21,4,2,18,5,0.5230352303523035,0.5448619976625011,3,4,-0.6590753992230182,1,0
4,3,3,4,2,0,0.5074626865671642,0.5474660586589284,3,2,0.07341006900851534,0,0
4,6,8,2,23,1,0.39361702127659576,0.5448619976625011,3,4,-0.4966340642772374,0,0
1,7,3,5,14,0,0.7931034482758621,0.5448619976625011,0,3,-0.7132225112048247,1,1
1,20,8,3,12,0,0.6808510638297872,0.5453419768373516,0,3,0.7486663095189806,1,1
4,12,6,2,9,1,0.3170731707317073,0.5626477541371159,3,2,1.5482107280056476,0,0
2,22,10,1,20,3,0.5952380952380952,0.5515294974508376,2,1,-1.2521945047392624,1,1
1,15,2,7,16,4,0.65,0.5515294974508376,0,3,-0.8657507391471825,1,1
4,3,2,6,6,1,0.5343915343915344,0.5455669122890421,3,2,0.12405845920670756,0,1
2,10,9,6,3,1,0.6379310344827587,0.5453419768373516,2,1,0.8486302079471534,0,0
1,6,5,5,23,0,0.5046082949308756,0.5474660586589284,0,4,-0.9008213992651375,1,1
4,3,4,2,3,0,0.48623853211009177,0.5497128426540671,3,2,0.7983983589833865,1,0
4,12,1,7,9,5,1.0,0.5448619976625011,3,2,-0.4533163374719007,1,1
4,17,7,4,6,1,0.5882352941176471,0.5448619976625011,3,1,-0.6049282875744245,1,1
4,3,2,1,11,6,0.6014492753623188,0.5474660586589284,3,2,-1.1298220439092892,0,0
4,13,2,2,9,4,0.6730769230769231,0.5474660586589284,3,3,-0.42615952421570047,0,0
2,3,3,5,0,5,0.5411051212938005,0.5448619976625011,2,2,-0.4533163374719007,0,1
1,22,8,7,11,3,0.5625,0.5480694980694981,0,1,-0.009309996129426202,1,1
4,11,11,2,7,4,0.5378787878787878,0.56957928802589,3,3,-0.9423897025346241,0,0
4,17,6,6,3,4,0.425531914893617,0.5492640692640692,3,1,1.3734406746950605,1,1
4,22,6,5,11,4,0.5590551181102362,0.5448619976625011,3,1,-0.6157576724176814,0,0
4,3,5,2,5,1,0.546875,0.5497128426540671,3,2,-0.5658590439459674,0,0
1,21,6,1,16,0,0.5341176470588235,0.5497128426540671,0,4,0.43361336216148466,1,1
4,15,10,2,13,2,0.5107913669064749,0.5448619976625011,3,3,-0.48580461695654414,0,0
4,3,4,4,5,4,0.5283230510375772,0.5455669122890421,3,2,-0.5881843170940234,1,1
4,1,1,5,10,6,0.38461538461538464,0.5455669122890421,3,2,-0.7506256520398042,1,0
4,22,10,1,16,6,0.803921568627451,0.5067873303167421,3,1,8.9708634701,1,0
2,10,8,1,12,3,0.359375,0.5453419768373516,2,1,0.5237474106016213,1,1
4,17,8,5,22,5,0.5374507227332457,0.5474660586589284,3,1,-0.738463385394942,0,0
4,21,4,8,18,2,0.6890756302521008,0.5455669122890421,3,4,-0.5257068805764155,0,0
4,1,4,2,14,0,0.5147679324894515,0.5448619976625011,3,2,-0.44248688931817487,1,0
4,1,5,2,19,2,0.46473029045643155,0.5455669122890421,3,2,-0.767286301777833,0,0
2,12,2,5,1,4,0.4,0.5449667654360535,2,2,1.273393391381014,1,1
4,10,9,5,3,4,0.5373134328358209,0.5474660586589284,3,1,-0.8258484754440079,0,0
4,3,4,7,18,3,0.5487804878048781,0.5497128426540671,3,2,-0.2510560596486208,0,0
4,22,7,8,8,0,0.6,0.5497128426540671,3,1,0.2336855653051391,0,0
4,2,10,5,21,2,0.6066252587991718,0.5492640692640692,3,0,1.506725872599291,1,1
4,1,3,3,7,3,0.477112676056338,0.5522151898734177,3,2,0.8358848208939513,1,0
2,1,4,6,4,5,0.550429669832655,0.5492640692640692,2,2,1.739974968931694,1,1
1,13,12,1,15,1,0.5789473684210527,0.5449667654360535,0,3,1.806450798945094,1,1
4,2,12,6,8,5,0.4,0.5474660586589284,3,0,-0.47614147342978685,1,0
4,7,10,6,17,3,0.6923076923076923,0.5449667654360535,3,3,0.7235919500260637,1,0
4,7,12,7,14,3,0.5333333333333333,0.5453419768373516,3,3,0.9735850809823694,0,0
1,12,2,2,19,5,0.42857142857142855,0.5448619976625011,0,2,-0.46414578479259405,1,1
4,12,6,2,13,2,0.4852941176470588,0.5492640692640692,3,2,1.1401915783626573,0,0
2,22,10,3,18,4,0.46496815286624205,0.5455669122890421,2,1,0.28649979415248833,1,1
4,17,9,2,15,1,0.55,0.5449667654360535,3,1,-0.8173515720675048,0,0
1,10,10,1,14,3,0.5603864734299517,0.5654320987654321,0,1,-1.2716041770118636,1,1
4,22,8,2,13,0,0.5120828538550057,0.5497128426540671,3,1,-0.08611560141812867,0,0
4,3,3,6,13,4,0.4777777777777778,0.5492640692640692,3,2,1.506725872599291,0,0
4,14,6,2,11,5,0.6666666666666666,0.5492640692640692,3,4,1.4067619741711181,1,1
1,10,8,6,14,3,0.5603864734299517,0.5448619976625011,0,1,-0.5399517286051377,1,1
0,8,9,7,4,4,0.4435483870967742,0.5455669122890421,1,1,-0.4007520075411995,0,0
1,13,3,2,15,5,0.7058823529411765,0.5448619976625011,0,3,-0.44248688931817487,1,1
0,10,10,1,5,0,0.5517241379310345,0.5202952029520295,1,1,-1.439793424621416,0,0
0,22,10,1,4,4,0.3,0.5474660586589284,1,1,-0.4886369607333085,0,0
1,3,5,0,0,1,0.6549707602339181,0.5492640692640692,0,2,1.4067619741711181,0,0
1,18,5,3,10,5,0.48663101604278075,0.5455669122890421,0,4,-0.31328359641654835,1,1
1,22,10,7,9,4,0.46496815286624205,0.5497128426540671,0,1,-0.685815734555262,1,1
2,13,2,2,12,3,0.9,0.5449667654360535,2,3,1.7064869005169212,1,1
0,7,1,2,8,1,0.7333333333333333,0.5646153846153846,1,3,-0.17691621912937439,0,0
4,6,6,2,18,6,0.7674418604651163,0.5449667654360535,3,4,0.9735016960964957,1,1
4,11,11,3,13,3,0.626890756302521,0.5497128426540671,3,3,0.41362050583686133,1,0
4,10,8,2,19,5,0.7066666666666667,0.5626168224299065,3,1,0.7935666281108027,0,1
4,7,12,5,20,5,0.5947955390334573,0.5449667654360535,3,3,0.47376546138753495,1,0
2,20,10,2,9,2,0.7,0.5448619976625011,2,3,-0.7132225112048247,1,1
2,13,1,1,0,0,1.0,0.5449667654360535,2,3,2.1396637937056697,1,1
4,22,7,7,14,1,0.4318181818181818,0.5448619976625011,3,1,-0.46414578479259405,0,0
0,12,5,2,20,2,0.6875,0.5455669122890421,1,2,-0.8172682509919194,1,1
2,13,12,2,1,4,0.5128205128205128,0.5453419768373516,2,3,0.6487024110908078,0,1
4,10,10,6,11,1,0.5573770491803278,0.5492640692640692,3,1,1.24015547679083,0,0
4,3,3,7,6,2,0.5411051212938005,0.5449667654360535,3,2,1.3733572898091868,0,0
4,18,7,6,3,2,0.37209302325581395,0.5455669122890421,3,4,-0.7381301647362826,0,0
1,3,4,2,14,4,0.51625,0.5455669122890421,0,2,0.3073256063250243,1,1
1,14,7,2,14,2,0.625,0.5553435114503816,0,4,0.6405386010856002,1,1
1,3,5,2,4,5,0.8333333333333334,0.5448619976625011,0,2,-0.44248688931817487,1,1
4,7,12,1,10,2,0.5851063829787234,0.5448619976625011,3,3,-0.46414578479259405,1,0
4,12,5,2,8,3,0.6210526315789474,0.5449667654360535,3,2,-0.8256818969365192,1,0
4,22,9,6,14,5,0.6142857142857143,0.5480694980694981,3,1,-0.15925584377168536,1,1
4,17,8,5,8,2,0.0,0.5449667654360535,3,1,2.347838784620065,0,0
4,3,1,6,20,3,0.5963636363636363,0.5474660586589284,3,2,-0.07645252120184041,1,1
4,10,6,2,9,2,0.5661331086773378,0.5497128426540671,3,1,-0.625837357178864,0,0
4,12,1,6,1,1,0.5670498084291188,0.5497128426540671,3,2,-0.07112099166292835,0,0
2,10,8,5,21,3,0.5986394557823129,0.5448619976625011,2,1,-0.6590753992230182,1,1
0,10,10,1,17,6,1.0,0.5449667654360535,1,1,1.2067507924288987,1,1
2,3,1,4,4,6,0.5499405469678954,0.5480694980694981,2,2,-0.15925584377168536,1,1
1,17,7,6,12,3,0.3333333333333333,0.5455669122890421,0,1,0.45310629153277626,1,1
2,12,2,6,16,0,0.9375,0.5455669122890421,2,2,-0.7381301647362826,1,1
2,6,7,7,1,2,0.572661217075386,0.5457627118644067,2,4,-1.2456135405121453,1,1
2,6,6,1,7,1,0.7222222222222222,0.5497128426540671,2,4,0.7983983589833865,1,1
1,22,6,2,7,1,0.90625,0.5453419768373516,0,1,0.673693385697851,1,1
1,18,8,2,19,4,0.5833333333333334,0.5455669122890421,0,4,0.03659004808205639,1,1
2,21,5,2,4,2,0.6464646464646465,0.5480694980694981,2,4,-0.14259519403365656,1,1
2,22,9,1,16,4,0.5743243243243243,0.5480694980694981,2,1,-0.07595259508154138,1,1
2,7,1,2,1,5,0.9473684210526315,0.5492640692640692,2,3,1.7732962684077516,1,1
2,22,9,6,17,0,0.35714285714285715,0.5474660586589284,2,1,-1.1631433433853466,1,1
4,16,11,2,3,2,0.5492227979274611,0.5455669122890421,3,0,-1.131738014797213,0,1
1,19,11,3,3,4,0.5510204081632653,0.5453419768373516,0,0,0.5737293598157077,1,1
4,3,5,6,1,0,0.6509433962264151,0.5448619976625011,3,2,-0.48580461695654414,1,1
4,10,10,2,2,5,0.6428571428571429,0.5492640692640692,3,1,1.739974968931694,1,1
2,9,11,3,21,3,0.875,0.5474660586589284,2,0,0.30657590790901507,1,1
2,22,6,8,16,3,0.5538461538461539,0.5448619976625011,2,1,-0.5182928964411876,0,0
4,1,2,7,13,6,0.550429669832655,0.5448619976625011,3,2,-0.4966340642772374,0,1
4,22,8,4,3,3,0.5946843853820598,0.5497128426540671,3,1,0.5985538195589444,1,1
4,21,6,8,21,2,0.5443330763299923,0.5497128426540671,3,4,-0.10860745357349313,0,0
4,9,10,6,0,0,0.5833333333333334,0.5453419768373516,3,0,0.34889397323819293,0,0
4,14,6,2,22,2,0.34285714285714286,0.5453419768373516,3,4,0.8736211825541966,0,0
0,17,9,7,16,5,0.5810344827586207,0.5497128426540671,1,1,0.6485356421520927,1,1
0,3,5,7,6,1,0.4856115107913669,0.5480694980694981,1,2,-0.05929194534351259,0,0
4,21,5,2,20,4,0.5443330763299923,0.5480694980694981,3,4,0.05733260282268898,1,0
4,12,5,6,14,2,0.5670498084291188,0.5497128426540671,3,2,0.6485356421520927,0,0
1,17,7,6,23,0,0.6398601398601399,0.5474660586589284,0,1,0.49392483257596514,1,1
2,3,3,1,6,2,0.5652173913043478,0.5474660586589284,2,2,-0.1430951201539556,0,1
4,15,2,2,22,6,1.0,0.5448619976625011,3,3,-0.6590753992230182,1,1
4,3,2,6,15,6,0.6447368421052632,0.5448619976625011,3,2,-0.4749752329463198,0,1
1,17,10,6,1,2,0.5882352941176471,0.5337423312883436,0,1,1.2411550749565199,1,1
2,17,7,7,20,3,0.44808743169398907,0.5474660586589284,2,1,0.12339201822260173,1,1
4,3,2,6,22,4,0.546875,0.5497128426540671,3,2,-1.0356060581448878,1,1
2,3,5,6,18,1,0.5499405469678954,0.5515294974508376,2,2,-1.2155410943920428,1,1
4,7,2,2,16,6,0.6296296296296297,0.5474660586589284,3,3,-0.7009769234843772,1,1
4,11,1,6,15,5,0.46153846153846156,0.5492640692640692,3,3,1.573368471551406,0,0
4,17,8,6,22,6,0.484375,0.5480694980694981,3,1,0.09065390229874658,1,0
4,12,2,2,15,1,0.0,0.5455669122890421,3,2,-0.009226738697522796,0,0
4,7,11,3,23,4,0.2857142857142857,0.5448619976625011,3,3,-0.6590753992230182,1,0
4,3,3,6,16,3,0.5499405469678954,0.5453419768373516,3,2,0.598720334422751,1,0
2,3,4,2,18,5,0.7727272727272727,0.5497128426540671,2,2,0.2336855653051391,0,1
4,6,8,6,7,3,0.5163934426229508,0.5455669122890421,3,4,0.22402235763488035,0,0
4,14,8,6,14,2,0.46153846153846156,0.5492640692640692,3,4,1.3734406746950605,1,0
4,22,9,6,14,3,0.0,0.5474660586589284,3,1,-1.1464826936473178,0,0
2,12,4,6,16,1,1.0,0.5455669122890421,2,2,-0.009226738697522796,1,1
1,9,9,2,16,5,1.0,0.5497128426540671,0,0,-0.2660506694038214,1,1
4,3,4,2,14,2,0.5885462555066079,0.5455669122890421,3,2,0.4947579158778483,0,0
4,12,4,2,4,4,0.4857142857142857,0.5448619976625011,3,2,-0.46414578479259405,0,0
4,3,4,2,19,3,0.4752851711026616,0.5492640692640692,3,2,1.4734045731232333,1,1
4,6,8,1,13,0,0.6941176470588235,0.5453419768373516,3,4,0.9735850809823694,0,0
4,10,7,5,4,0,0.41935483870967744,0.5492640692640692,3,1,1.3067980757429454,0,0
1,15,1,6,1,5,0.5416666666666666,0.5714285714285714,0,3,0.5590680338630294,1,1
2,22,7,6,14,1,0.55,0.5358306188925082,2,1,-0.6923133779567034,1,1
4,22,9,2,11,2,0.4382716049382716,0.5696629213483146,3,1,-1.1839691555578826,0,0
4,10,6,7,15,0,0.423728813559322,0.5492640692640692,3,1,1.3067980757429454,0,0
4,21,6,1,11,1,0.5230352303523035,0.5492640692640692,3,4,1.1401915783626573,0,0
4,6,5,2,2,0,0.4020618556701031,0.5497128426540671,3,4,0.4536060910321375,0,0
2,22,6,3,2,0,0.5357142857142857,0.5480694980694981,2,1,-0.025970645867454997,0,1
2,6,6,5,12,0,0.572661217075386,0.5449667654360535,2,4,0.8485468230612797,1,1
4,19,1,8,8,3,0.53156146179402,0.5455669122890421,3,0,0.5572353523954563,0,0
4,10,6,2,0,6,0.4470588235294118,0.5515294974508376,3,1,-1.2755194239523762,0,0
1,22,10,5,3,2,0.5996810207336523,0.5448619976625011,0,1,-0.4966340642772374,1,1
2,22,9,6,3,2,0.6040609137055838,0.5497128426540671,2,1,0.8733712828045161,0,1
1,3,3,2,6,6,0.6419753086419753,0.5492640692640692,0,2,1.506725872599291,1,1
2,11,3,2,16,6,0.5481481481481482,0.5553435114503816,2,3,-0.5831861346681021,1,1
4,22,8,6,16,3,0.7307692307692307,0.5449667654360535,3,1,-0.10935727944347289,0,0
1,6,4,8,20,5,0.25,0.5455669122890421,0,4,-0.4257429821482427,0,0
4,21,4,8,19,5,0.5116279069767442,0.5449667654360535,3,4,0.7485829246331069,0,0
0,22,6,2,20,3,0.6086956521739131,0.5455669122890421,1,1,0.10739780946867877,1,1
1,13,1,2,12,4,0.6049382716049383,0.5546218487394958,0,3,1.150354584699245,1,1
4,21,8,7,3,2,0.5230352303523035,0.5448619976625011,3,4,-0.46414578479259405,0,0
4,15,10,7,7,1,0.7058823529411765,0.5449667654360535,3,3,1.2067507924288987,1,1
4,3,4,6,6,2,0.4181184668989547,0.5455669122890421,3,2,-0.8422592255989626,0,0
4,22,6,1,0,6,0.5,0.5515294974508376,3,1,-0.6259206787542688,0,0
4,12,6,1,23,2,0.6222222222222222,0.5497128426540671,3,2,-1.0705934290090984,1,1
4,7,1,5,14,2,0.5714285714285714,0.5457627118644067,3,3,-1.0892533707106364,1,1
4,22,10,1,16,0,0.6046511627906976,0.581081081081081,3,1,1.6754149511968324,1,0
4,21,5,1,0,6,0.6878980891719745,0.5497128426540671,3,4,-1.053099759446262,0,1
2,21,6,2,18,5,0.5230352303523035,0.5474660586589284,2,4,-0.31378339591590954,1,1
1,8,1,2,13,5,0.8604651162790697,0.5455669122890421,0,1,-1.1088296214074234,1,1
4,12,4,5,13,5,0.43373493975903615,0.5453419768373516,3,2,0.8361347206436318,1,1
0,7,1,5,8,2,0.6582278481012658,0.5497128426540671,1,3,-0.5458662517648455,0,0
2,22,8,2,0,4,0.8620689655172413,0.5455669122890421,2,1,-0.3257790837200699,1,1
4,22,9,6,8,2,0.23809523809523808,0.5497128426540671,3,1,-0.2809618951061807,0,0
2,8,11,6,2,3,1.0,0.5497128426540671,2,1,-0.695812099157195,1,1
0,2,11,2,9,2,0.6066252587991718,0.5448619976625011,1,0,-0.6590753992230182,0,0
4,13,1,6,7,0,0.518796992481203,0.5455669122890421,3,3,-0.27579713450598353,0,0
4,22,7,5,21,3,0.6652542372881356,0.5480694980694981,3,1,0.04900227795367459,1,1
4,15,1,6,13,6,0.5454545454545454,0.5455669122890421,3,3,-1.1713070579250313,0,0
4,10,7,2,10,1,0.2564102564102564,0.5480694980694981,3,1,0.14063585151283295,0,0
4,22,11,5,21,4,0.5167785234899329,0.5522041763341067,3,1,0.3074088637569277,0,0
4,7,12,6,17,3,0.5517241379310345,0.5492640692640692,3,3,1.6400110705035211,0,0
2,22,9,2,22,5,0.5714285714285714,0.5480694980694981,2,1,-0.12593454429562778,1,1
4,20,10,2,2,0,0.3949579831932773,0.5453419768373516,3,3,0.6487024110908078,1,0
4,12,4,2,8,0,0.5670498084291188,0.5522151898734177,3,2,-1.0456024544020552,0,1
4,22,11,5,4,3,0.38317757009345793,0.5362318840579711,3,1,-0.15600702207096473,0,0
2,14,6,5,9,5,0.8823529411764706,0.5696629213483146,2,4,-0.8425091251820367,1,1
4,14,7,7,3,1,0.6164383561643836,0.5455669122890421,3,4,0.24484816980741633,1,1
4,21,4,7,2,5,0.4857142857142857,0.5497128426540671,3,4,-0.625837357178864,1,0
4,16,12,2,14,4,0.5806451612903226,0.5455669122890421,3,0,-0.4632294440588075,0,0
4,3,3,0,7,3,0.5836734693877551,0.5358306188925082,3,2,-1.3191703243500368,0,0
4,18,5,2,3,2,0.6086956521739131,0.5455669122890421,3,4,-0.7089740276947323,0,0
4,13,2,7,2,1,0.8947368421052632,0.5448619976625011,3,3,-0.48580461695654414,1,1
4,22,10,6,22,4,0.55,0.5497128426540671,3,1,-0.5258734587506912,1,1
2,13,12,1,5,3,0.0967741935483871,0.5646153846153846,2,3,-0.17691621912937439,1,1
4,15,1,6,22,5,0.5458015267175572,0.5480694980694981,3,3,0.05733260282268898,1,1
4,22,7,1,3,2,0.45454545454545453,0.5626168224299065,3,1,-0.3261122409016538,0,0
2,10,10,6,3,6,0.5986394557823129,0.5480694980694981,2,1,-0.07595259508154138,1,1
1,1,5,7,19,3,0.5288461538461539,0.5449667654360535,0,2,2.4311420333102087,1,1
4,3,3,8,5,2,0.5411051212938005,0.5515294974508376,3,2,-0.21948418420823293,0,0
1,3,5,2,6,4,0.5668449197860963,0.5492640692640692,0,2,1.6233504207654923,1,1
4,3,3,1,20,1,0.5487804878048781,0.5449667654360535,3,2,2.6394001550355686,0,0
4,1,4,2,11,1,0.550429669832655,0.5474660586589284,3,2,-0.3886730623051357,0,0
1,21,7,2,4,0,0.5230352303523035,0.5448619976625011,0,4,-0.6374165678921005,1,1
4,18,8,2,7,5,0.5942857142857143,0.5515294974508376,3,4,-0.3527693821124633,1,1
1,15,12,1,1,5,0.6,0.5497128426540671,0,3,0.8483803081974729,1,1
1,22,8,2,13,2,0.6823529411764706,0.5497128426540671,0,1,-0.6758193063929504,1,1
4,21,7,5,2,4,0.5230352303523035,0.5497128426540671,3,4,-0.5458662517648455,0,0
2,12,3,1,6,3,0.6666666666666666,0.5455669122890421,2,2,0.14071910894473635,0,1
1,11,12,4,10,5,0.5887850467289719,0.5448619976625011,0,3,-0.4749752329463198,1,1
4,22,10,7,2,3,0.5344827586206896,0.5455669122890421,3,1,0.4739321037053123,0,0
2,3,4,2,6,0,1.0,0.5497128426540671,2,2,-1.1105789819660177,1,1
2,20,8,6,18,0,0.6323529411764706,0.5515294974508376,2,3,-0.8924077533205377,1,1
4,3,5,2,6,6,0.5571428571428572,0.5449667654360535,3,2,1.7398081999929789,0,1
4,20,12,2,4,6,0.391304347826087,0.5492640692640692,3,3,1.739974968931694,0,0
4,12,2,2,1,3,0.5670498084291188,0.5497128426540671,3,2,-1.105580799790006,0,0
4,22,8,3,15,1,0.5657894736842105,0.5608365019011406,3,1,-1.0456857436557996,0,1
2,3,1,1,10,6,0.4620253164556962,0.5492640692640692,2,2,1.2068341773147726,1,0
4,3,4,6,1,1,0.5487804878048781,0.5480694980694981,3,2,-0.10927389455759898,1,1
4,9,10,2,2,3,0.5882352941176471,0.5455669122890421,3,0,-0.4882204186658507,1,0
1,3,1,5,10,4,0.48623853211009177,0.5449667654360535,0,2,2.347838784620065,1,1
4,20,11,7,11,2,0.522207267833109,0.5449667654360535,3,3,-0.7340483233773608,1,0
4,12,2,6,8,1,0.29545454545454547,0.5497128426540671,3,2,-1.0456024544020552,1,0
4,15,1,2,0,5,0.5107913669064749,0.5448619976625011,3,3,-0.6157576724176814,1,1
4,14,8,0,20,3,0.6666666666666666,0.5497128426540671,3,4,-1.0406042721427406,0,0
1,3,6,5,8,0,0.6386554621848739,0.5455669122890421,0,2,-1.1379857584489736,1,1
1,22,8,2,21,4,0.5555555555555556,0.5455669122890421,0,1,-0.7339650023017754,1,1
1,21,7,7,14,3,0.5443330763299923,0.5455669122890421,0,4,-1.1213251087109448,1,1
4,12,2,0,1,5,0.6547619047619048,0.5448619976625011,3,2,-0.6265871197383748,0,0
0,15,3,6,21,2,0.6,0.5515294974508376,1,3,-1.2322017441300717,1,1
4,3,4,7,23,0,0.632,0.5453419768373516,3,2,0.8736211825541966,0,0
2,11,3,2,3,5,0.5980392156862745,0.5449667654360535,2,3,0.9485107214894525,1,1
4,13,2,3,4,6,0.5185185185185185,0.5553435114503816,3,3,0.09906748459966437,0,0
4,11,1,3,8,4,0.5664939550949913,0.5492640692640692,3,3,1.3734406746950605,0,1
4,11,12,6,11,3,0.48484848484848486,0.5455669122890421,3,3,0.44269338544650827,1,0
4,17,10,2,1,5,0.6888888888888889,0.5265700483091788,3,1,-1.1316547255434686,0,1
4,3,3,5,13,0,0.5303776683087028,0.5449667654360535,3,2,1.6231836518267773,1,0
